-0.012023,-0.039537,0.0030403,0.0066474,-0.029255,-0.0059731,0.0058537,-0.0028321,0.007745,0.012791,-0.03585,0.0030373,-0.020152,0.0056683,0.014636,-0.0051824,0.013862,0.03419,-0.0077647,-0.0023962,0.0065753,0.01353,0.0078634,-0.020483,0.012965,0.00080298,0.0037354,0.010944
-0.014914,-0.034036,0.003788,0.032855,-0.032425,0.010751,0.0049707,-0.021537,0.0063369,0.013079,-0.037937,0.020018,-0.028943,-0.017422,0.013907,0.0071531,0.0085553,0.019566,-0.0062831,-0.0071119,-0.0056427,0.0042993,0.016299,-0.024008,0.0026921,-0.003756,-0.0026918,0.005533
-0.013315,-0.091528,-0.0018903,-0.0033506,-0.005967,-0.00038356,0.042159,-0.040275,-0.0078464,-0.02045,0.014507,0.027038,0.0047458,0.013227,0.014525,0.0079852,-0.0023792,0.0080961,0.0064511,0.00096775,-0.0008035,0.0046187,-0.0022018,0.0063946,0.0048917,-0.0071269,-0.0024925,-0.0017876
-0.037049,-0.0011662,0.0099215,0.067918,-0.01357,0.037775,-0.02419,0.0010782,-0.0067839,-0.010073,-0.0010827,0.0052728,-0.011645,-0.012252,-0.00025084,0.015456,0.0084655,-0.01274,0.0025142,-0.015782,0.010489,0.0011926,-0.010293,0.007463,-0.0063707,0.0050171,-0.0022314,-0.00014038
-0.022536,-0.034117,0.0093216,0.058321,-0.034127,0.03508,-0.0098053,-0.017453,0.004961,0.012331,-0.023852,0.018197,-0.020454,-0.028745,-0.0031883,0.0087025,-0.0066134,-0.0089217,0.0074151,-0.012255,-0.00016329,-0.00873,0.004055,0.00054107,-0.0093818,-0.00036974,0.0018301,0.00076036
-0.017931,-0.0045034,-0.040004,0.06317,0.02375,-0.017548,0.030381,0.014852,-0.001113,-0.002275,0.012813,0.0024141,-0.0034308,0.013156,-0.023448,0.0052302,0.00093393,0.0087791,0.016383,-0.0082117,0.010282,-0.010777,0.0010384,-0.0057638,0.0039313,0.0035543,-0.0029463,0.0023771
-0.031581,0.016558,-0.027433,0.037965,0.0035212,-0.014826,0.031779,0.0047305,0.013508,0.00059087,0.019606,-0.012054,0.0076005,0.0021329,-0.023568,0.0020399,0.01674,0.010651,0.015958,-0.0068531,0.0021402,-0.0050086,0.0070076,-0.0078366,0.0046526,0.0011102,0.0059586,-0.00058788
0.0012554,-0.09841,-0.010094,-0.0036691,0.033849,0.0192,0.02031,-0.026821,0.0048063,-0.012458,0.0065608,0.017243,0.0094198,0.0072398,-0.0074445,0.0087081,-0.0092475,0.0048794,0.01523,-0.0054712,0.0040689,0.0066016,-0.0065394,0.0064011,-0.0081237,-0.011322,0.0010133,0.0040567
-0.019998,-0.052344,0.0028047,0.042565,-0.026834,0.019435,0.019209,-0.030593,-0.0047883,-0.00040559,0.00031255,0.036903,-0.00973,-0.0066739,0.00045789,0.018037,0.0012841,-0.0030292,0.009324,-0.010254,0.0064054,0.0036119,-0.0089497,0.0070785,-0.0053896,-0.00744,-0.0074791,0.00090353
-0.014595,-0.091776,-0.00033853,-0.003959,-0.014757,0.0044405,0.04156,-0.033764,-0.010692,-0.014872,0.017713,0.034769,0.0035036,0.012317,0.013163,0.011362,-0.0010498,0.0042137,0.004715,0.00051267,0.0014403,0.0069234,-0.0051438,0.0057239,0.0022629,-0.0088708,-0.0016301,-0.0011804
-0.017329,-0.070924,0.00095249,0.020697,-0.018732,-0.011332,0.042997,-0.042573,-0.0021024,-0.0093628,0.014466,0.016868,0.0062666,0.013969,0.0057104,0.0018548,-0.0017587,0.0077244,0.0085012,0.0017998,-0.0046655,-0.0026636,7.7655e-05,0.0015833,0.0064395,-0.01012,-0.0012225,0.0021624
-0.023791,-0.02426,-0.0041938,0.062672,-0.019077,-0.014423,0.03639,-0.021751,0.013624,0.0080194,0.015742,-0.0056877,0.016212,0.019398,-0.02441,-0.009196,-0.00016348,0.0084351,0.019428,-0.00094832,-0.0040024,-0.0070593,0.0014333,-0.006261,0.0031754,-0.0040983,0.0031522,0.0068437
-0.0041508,-0.071083,-0.0067438,0.018731,0.023142,0.032553,-0.0035316,-0.014719,0.00048797,-0.001516,0.0048796,0.019427,0.00085624,-0.011141,-0.017683,0.010866,-0.0036597,-0.0018457,0.011447,-0.010089,0.0068285,0.0014988,-0.007531,0.0092383,-0.0070069,-0.012299,-8.2876e-05,0.0059983
-0.0073166,-0.055852,-0.018758,0.042215,0.025509,-0.0025071,0.032659,-0.022618,0.0035295,-0.005601,0.0090115,0.018796,0.0086719,0.017211,-0.020585,0.0036943,-0.0058857,0.0089143,0.023315,-0.0087331,0.013281,-0.0031063,-0.0030572,0.0031009,7.9888e-05,-0.0055553,-0.0054903,0.0048697
-0.048784,0.010935,0.029615,0.063777,-0.024481,0.051258,-0.034587,0.0026303,-0.0034145,-0.014179,0.004448,0.0014401,-0.0055819,-0.013601,0.0070595,0.012238,0.0012933,-0.012983,0.0035621,-0.01523,0.010334,0.0009546,-0.0040869,0.0070431,-0.0036941,0.0032653,0.0030605,0.00068388
-0.036049,-0.0049338,0.020721,0.085158,-0.03329,0.023808,-0.01156,-0.0067708,0.014644,0.0038694,-0.023787,-0.011514,-0.0056583,0.00061044,0.010421,0.0079778,-0.0046757,-0.018867,0.0014585,-0.0053053,0.0055828,0.0026839,-0.010759,0.0040476,-0.015303,0.0089423,0.0033362,-0.0062356
-0.01634,-0.050604,-0.0064504,0.055919,-0.006736,-0.0037657,0.039465,-0.03512,0.0081946,0.0017281,-0.0027446,0.016536,0.0040678,0.01517,-0.012603,0.00042042,-0.0028202,0.00067105,0.01752,0.00020359,-0.0012541,-0.008582,-0.0018824,-0.0034883,0.0010127,-0.0086568,-0.00034981,0.003832
-0.012947,-0.020602,-0.0094824,0.07018,0.0043122,-0.019193,0.032022,-0.010273,0.01767,0.014639,0.0022258,-0.0086116,0.018605,0.022482,-0.023616,-0.0041003,0.0012577,-0.007128,0.016611,-0.00033172,0.0043302,-0.0086521,0.0038885,-0.0073207,0.0013388,-0.0074034,0.0099223,0.007221
-0.0090724,-0.076539,-0.0079501,0.016241,0.012674,-0.00075169,0.036512,-0.040364,0.0024561,-0.017239,0.010241,0.016347,0.0089429,0.013763,-0.0026345,0.0032179,-0.005542,0.012703,0.017792,-0.0039415,0.0011203,0.00046799,-0.00012738,0.0041598,0.0047725,-0.0023233,-0.0048863,0.00032167
-0.025119,-0.018316,0.012876,0.0659,-0.041883,0.022242,-0.01183,-0.014406,0.013641,0.013643,-0.039834,0.0040506,-0.02264,-0.012799,0.013644,0.0069517,0.0042339,0.0039246,-0.004809,-0.0044312,0.0049555,0.0052377,-0.0058462,0.00054518,-0.010025,0.0034144,0.0050752,-0.0054734
-0.01774,-0.044485,0.00567,0.038172,-0.039129,0.0034235,0.015286,-0.033318,0.0065057,0.010564,-0.033109,0.020954,-0.025667,-0.011997,0.020682,0.0072328,0.0028696,0.01016,-0.008076,-0.0020775,-0.010435,-0.0065687,0.013413,-0.0093081,-0.010227,-0.007343,-0.0055348,-0.0045707
-0.016996,-0.030619,0.0055319,0.044006,-0.039215,0.0077017,0.0052506,-0.024922,0.011138,0.015257,-0.045037,0.018167,-0.03034,-0.012619,0.019706,0.007378,0.0079969,0.016743,-0.0098124,-0.0039751,-0.0041823,0.0029224,0.0092186,-0.013568,-0.0082241,-0.0021111,-0.001867,-0.0025948
-0.017186,-0.029468,0.0054325,0.047087,-0.039763,0.0017133,0.0056566,-0.023833,0.014964,0.015643,-0.047856,0.012446,-0.027775,-0.004651,0.020776,0.0031617,0.0087334,0.017463,-0.011852,0.00078186,-0.0022408,0.0037645,0.0030956,-0.0064264,-0.0097106,-5.8773e-07,0.001884,-0.0048115
-0.058997,0.02611,0.048836,0.059183,-0.025359,0.05037,-0.040828,0.0047329,-0.0011216,-0.020062,0.017101,-0.012044,0.0051435,-0.0064999,0.015937,-0.0031408,-0.01461,-0.0017094,0.0016241,-0.0064392,0.0085813,0.0067486,0.0040662,0.0036809,0.0038715,0.0043019,-0.00010228,0.0013783
-0.040082,0.015577,0.017623,0.067644,-0.0063244,-0.011589,0.019735,0.010456,0.019264,0.0060844,-0.0031268,-0.028766,0.021051,0.021565,-0.0039681,0.0026548,0.0024394,-0.020439,0.0025962,0.00054516,-0.0098492,0.0031966,0.0010708,-0.0083654,-0.0042431,-0.0015555,0.0086629,0.0011424
-0.075289,0.052967,0.065919,0.030274,-0.0030404,0.045452,-0.032559,0.0071576,-0.003975,-0.024128,0.015021,-0.0037777,0.0064714,0.0079682,0.018674,-0.0055566,-0.014171,0.0032409,0.00063817,-0.0016559,0.0078193,0.0039426,0.00578,-0.0031388,0.0028023,-0.00031135,0.0004817,0.00087349
-0.033468,-0.002177,0.019747,0.076285,-0.028013,-0.008695,0.0048061,-0.00015973,0.018728,0.012674,-0.011224,-0.03173,0.018516,0.020526,0.0037309,-0.006765,-0.0059528,-0.015487,-0.0049012,0.011204,-0.010014,0.0030764,-0.0044899,0.0014529,-0.012866,0.0002167,0.0050197,-0.0011585
-0.036475,-0.0092175,0.035855,0.034894,-0.044404,-0.0224,-0.014804,-0.017628,-0.0032153,0.015598,0.02611,-0.034484,0.0089981,-0.014733,-0.0060402,-0.022494,-0.019692,0.015886,-0.003922,0.0047126,-0.0085845,0.0038408,0.00059208,0.0048302,-0.00088179,0.0036802,-0.0073867,0.00056937
-0.032875,-0.0067123,0.020899,0.045534,-0.029084,-0.03659,0.021587,-0.02025,0.01142,0.021719,0.011874,-0.037121,0.018235,0.0053186,-0.016685,-0.0095957,-0.0019469,3.1635e-05,0.0060024,0.00032597,-0.013765,-0.00015916,0.0035072,-0.0036131,-0.0059664,-0.0015435,0.0069359,0.0022502
-0.024427,-0.027796,0.013095,0.062041,-0.050498,-0.01766,0.012172,-0.027105,0.014126,0.022731,-0.0066116,-0.017421,0.0035696,0.007435,0.0039893,-0.018804,-0.010221,0.0065873,-0.010694,0.014441,-0.016499,-0.0045459,-0.00030594,0.0064153,-0.020301,-0.0022845,-0.0039713,-0.0023354
-0.02428,-0.021124,0.0095031,0.079352,-0.039602,-0.0065191,0.0094945,-0.018092,0.020874,0.021188,-0.028502,-0.015705,0.00071676,0.01134,0.004787,-0.0073948,-0.0055192,-0.0091654,-0.0052002,0.010356,-0.0074956,-0.0052592,-0.0062995,0.0049549,-0.020789,0.0015841,0.0027565,-0.0055503
-0.062017,0.030626,0.055813,0.047908,-0.020705,0.042953,-0.038534,0.0017377,-0.0045547,-0.014931,0.017318,-0.011885,0.0070019,-0.0050023,0.012245,-0.0073135,-0.018286,0.0032705,0.0028253,0.00044618,0.0074264,0.0045078,0.005546,0.0037506,0.0059791,0.0015667,0.00059914,0.003044
-0.037322,-0.012383,0.031832,0.050332,-0.049914,0.013077,-0.021983,-0.010085,-0.00221,0.0086103,0.02966,-0.020374,0.0093679,-0.015665,-0.0020001,-0.022792,-0.022758,0.012088,-0.004584,0.0045885,-0.008421,0.005896,0.0040758,0.0065603,0.0029618,0.0053882,-0.008327,0.0050462
-0.010803,-0.049266,0.0023971,0.023808,-0.014079,0.018253,-0.0097114,0.014553,0.017882,0.020767,-0.028636,-0.01611,0.0033931,0.0060975,-0.011088,-0.0050177,0.0062881,0.0020786,0.00097464,0.011072,-0.0010661,-0.0017231,-0.013413,0.014154,0.0018454,-0.008041,0.011589,-0.0026281
-0.023604,-0.02835,0.0085026,0.049997,-0.027138,0.01429,-0.0067701,0.006312,0.016036,0.016814,-0.033114,-0.014612,-0.00072361,0.0067968,-0.00081083,-0.002614,0.0078969,-0.0045329,-0.0035599,0.011468,-0.00091596,-0.000541,-0.013886,0.011957,-0.0045037,-0.0048165,0.01048,-0.0048987
-0.026153,-0.0084658,0.018681,0.0013511,-0.022408,-0.00034435,-0.021322,0.010073,0.0061513,0.0097544,-0.010785,-5.0975e-05,-0.0045437,-0.0025259,-0.0092488,-0.012934,0.003105,0.013423,-0.0026173,0.016381,-0.00084818,0.0065339,-0.0099089,0.012364,0.016141,-0.0096621,0.0029341,-0.0055426
-0.08212,0.064188,0.076666,0.01348,0.0091363,0.033461,-0.022681,0.006635,-0.0061796,-0.018974,0.010797,-0.0026274,0.0068804,0.014073,0.01615,-0.0050302,-0.014478,0.0046157,0.00061287,0.0024854,0.0037533,0.0026464,0.0053352,-0.0074229,0.0012979,-0.0015761,-0.00010593,-0.0011423
-0.087643,0.075461,0.079288,-0.0035131,0.01999,0.030691,-0.012843,0.0074153,-0.004718,-0.015935,0.003883,0.0061349,0.0037629,0.017897,0.01468,-0.0065332,-0.012105,0.0038929,-0.0010596,0.0032363,0.0021114,-0.0020076,0.0052352,-0.0070621,-0.001773,-0.0020295,0.001011,0.001822
-0.087245,0.083518,0.060234,-0.041701,0.029588,0.0063227,0.0098058,-0.0088201,-0.0055781,0.0090575,-0.011012,0.013979,-0.0018608,0.006177,-0.0050001,-0.0057562,0.0056991,0.0012684,-0.00089783,0.0085834,0.0015351,-0.0084371,0.0016676,0.0051375,-0.006848,0.002962,-0.002899,0.007146
-0.086182,0.080193,0.068363,-0.017417,0.026831,0.019253,0.012801,0.013714,0.01173,-0.010287,-0.00024647,0.01154,-0.0019653,0.011633,0.0096967,-0.011219,-0.0089021,-0.0012058,-0.0078893,-0.0057972,-0.0073135,-0.0012137,-0.0011927,-0.0030378,-0.0014385,-0.0035874,0.00063209,0.0034999
-0.090354,0.08566,0.079343,-0.037146,0.03419,0.0090232,0.017915,0.0014815,0.0039877,0.0049639,-0.0098042,0.017252,-0.0045603,0.0078254,0.0010432,-0.011637,-0.0075137,-0.0014159,-0.0052736,-0.0033957,-0.0046494,-0.0044621,-0.0020694,0.0035459,-0.0035739,0.0031675,-0.0010266,0.0056824
-0.055234,0.020231,0.029311,0.050298,-0.021644,0.051833,-0.03542,-0.001949,-0.0064869,-0.018031,0.019045,-0.00023146,0.001879,-0.011753,-0.0002486,0.0024942,0.013195,0.0035126,0.0044385,-0.0040765,0.010398,-0.002727,0.00037311,0.0083592,0.0056836,-0.004009,0.0018003,0.0040275
-0.069648,0.053653,0.013817,0.021584,-0.0034607,0.041506,-0.02594,0.002952,-0.0035036,-0.026666,0.021561,-0.0066739,0.0066395,0.004136,0.0023769,-0.0010873,0.028869,0.011302,-0.0010978,0.0016565,0.0061394,-0.0073571,0.0056192,-0.00036534,-0.0010717,-0.0042412,8.4468e-05,-0.0022263
-0.027371,-0.028657,0.0058341,0.062577,-0.034803,0.012138,0.019098,-0.022913,0.0045028,0.0069725,0.018724,0.01332,0.009319,0.0092415,-0.017352,-0.003715,-0.00025803,0.011808,0.015619,-7.4079e-05,0.0021542,-0.0019693,-0.0050109,0.0029151,0.0037675,-0.0067173,0.00045199,0.0058636
