0.012625,1.4151,-1.1019,-0.52099,0.027879,-0.3297,0.26635,1.0591,-0.29133,0.77563,-0.88712,0.96881,1.2226,1.3457,1.0847,-3.0805,-0.12035,-5.2913,-1.5175,3.2998,-3.3937
-4.027,-2.4186,-3.7425,-2.6166,-3.3268,-3.6492,1.1118,-1.4421,-0.63728,-0.34897,-1.7773,1.0112,0.14317,2.4075,1.9841,0.59391,-1.0676,-0.16299,-3.0749,-1.4583,-0.15831
0.42758,1.8146,1.6357,2.8018,1.7467,1.8756,-1.9253,-2.8946,-0.44757,-3.6737,-4.5316,0.92662,0.9166,-1.2021,-1.3013,2.6767,1.1844,-0.31025,3.2207,3.5861,0.70057
1.7142,1.0338,1.4229,1.844,1.6539,1.5306,-1.0418,2.1921,-2.6536,0.78472,-0.24127,-2.0409,0.42971,-1.0461,-2.6454,-3.6555,-0.014017,-0.53384,0.063155,-1.6454,-2.0605
-2.2636,-2.0424,-2.1053,-1.9252,-0.82096,-1.88,-2.6584,2.3011,-3.3252,1.7253,-0.64976,-2.4154,-3.1089,-0.70885,-0.68493,-3.7075,2.5118,-2.4963,-3.2786,-3.7033,-0.22039
-2.5346,-2.3738,-2.4712,-1.4584,-2.6819,-3.1857,1.5601,2.2191,1.37,0.74698,1.1857,1.4592,2.1856,0.86162,1.2904,2.0664,1.3092,1.065,0.74279,1.1972,1.5081
-0.4307,0.15861,1.1721,3.132,-1.8386,0.0039038,0.82089,-0.96781,1.4307,-0.38999,-0.4296,0.53726,2.3693,0.53629,0.72085,3.6112,-0.53346,1.0629,-0.48977,1.9582,-1.423
-2.5499,-2.5399,-2.564,-3.6747,-2.5863,-3.2013,-0.40453,0.026882,-0.59634,1.0434,-0.53012,0.81495,-0.52521,2.2135,0.90479,0.99219,2.1969,-0.80108,4.1061,-1.263,1.5877
-1.7056,-1.595,-0.093963,-2.7215,1.0376,0.2461,-0.37989,-0.79266,-2.1875,-2.2348,-2.0732,0.92674,-2.0702,-0.48282,-1.1508,-2.2144,-1.0312,-0.86955,-2.9267,-3.1062,1.3438
1.3465,-3.1555,1.9458,2.0691,2.5318,3.1425,-2.4479,1.1684,2.1956,1.2502,-0.53626,-2.1993,-1.6813,-1.8739,-2.3003,1.5889,0.98473,-0.54674,1.7755,0.25298,-0.78402
-1.2903,-0.25547,-1.1987,-1.0907,-2.0534,-0.61567,0.024827,0.080786,0.79342,0.7648,0.8387,0.025326,0.5875,-0.023554,0.39202,-0.92866,-0.79293,-0.33857,-1.9162,-0.15507,-0.32559
-1.428,-1.1418,-2.42,-2.4079,-1.5323,-2.2555,-0.014471,-0.81203,-1.3411,-1.6568,-1.5102,0.24362,0.38628,0.65201,0.96208,0.067804,-1.4466,-5.6182,2.763,1.0586,1.0695
0.57591,-1.9916,1.7019,0.75077,-1.5392,1.1222,-2.7612,-0.21116,1.8797,-2.7213,-1.0611,-2.2057,-1.6904,-1.6419,-2.1232,1.931,-2.9592,-0.012887,-2.2528,0.10589,-1.7399
1.172,0.89978,-1.3958,-1.0398,-0.34714,-1.222,-0.30507,0.034892,-1.2389,-1.4715,-1.0005,-0.63091,-0.69582,-1.9427,-1.4016,-1.3658,0.92042,1.8685,-0.36709,-0.7417,0.70127
2.6282,0.13841,-0.20753,2.9784,-2.3488,0.18645,1.5773,0.66991,1.6749,-1.891,3.4283,0.99989,0.55384,-3.0754,1.5373,-1.1251,-2.9681,-0.29961,-2.9634,0.095128,-2.9498
0.42731,1.5457,0.30157,1.9082,0.24325,0.73073,0.075343,-0.099629,-0.13646,-1.4848,-1.7172,1.4202,0.14159,-0.62872,-1.5801,0.24866,-1.6315,-0.91941,2.2139,2.0065,1.1407
0.6791,0.50297,0.78276,-4.2167,2.0769,-0.065158,0.76869,1.8009,-3.071,2.7706,2.2577,0.66403,-4.2543,2.8268,-0.616,-4.4026,1.0067,1.3618,-3.8688,-5.9441,2.6935
0.51386,-1.8593,-0.24018,-2.7496,-0.61101,0.65625,-2.387,1.4981,-2.5642,0.87045,0.58534,-0.37007,-3.0183,0.47776,0.31229,-2.9769,0.20422,0.43741,-2.7375,-2.7809,-0.1927
1.1681,2.5598,-0.015455,-3.8999,0.19739,-0.31665,0.25101,-0.82789,-2.5152,2.4248,0.51267,-1.0595,-3.3885,-0.65033,-0.7182,-3.2045,0.53293,-0.83782,-2.9346,-3.2439,2.7312
-2.8874,-2.4226,-1.0331,-0.41368,-2.6909,-0.17379,-0.039115,-0.90351,-0.86129,0.62015,-0.90642,-0.29363,-0.75819,0.36532,-0.37409,-0.50354,-0.20422,-1.7005,-0.87583,-0.67362,-0.75357
0.27976,0.64549,-0.33618,3.5599,0.82662,-1.2729,-0.1624,-0.13058,2.5141,2.7258,1.1473,0.47767,2.4337,1.0968,-0.15382,2.4742,-0.15535,-0.88878,3.4071,2.0851,0.76793
-4.1725,-3.3436,-3.5164,-2.2282,-3.1808,-2.808,-4.0029,0.74533,0.51158,-2.0291,-1.1052,-0.59316,1.6392,1.9411,0.36704,1.1596,-2.9874,-1.2305,1.404,2.5579,-1.5189
1.1071,1.5703,1.4222,-3.732,1.491,1.903,0.0073189,0.15343,-3.8997,3.5362,0.71367,-1.2584,-3.535,1.7869,0.83505,-4.3524,0.97358,-1.7409,-4.5034,-4.0463,-2.1005
2.3976,0.55849,0.54333,-2.1433,0.25641,-0.29434,1.8682,0.5885,-2.3244,-0.38561,-1.3639,0.84356,-1.894,0.27724,-0.58557,-3.1124,0.63899,-0.43293,-2.8341,-2.8922,0.6031
-2.3272,-2.5208,-2.2951,-1.4873,-2.0154,-2.2862,0.57099,-1.3018,-2.3552,0.95216,-1.0202,0.222,-1.1504,1.2372,0.24814,-2.3936,0.4967,-0.069565,-3.7791,-2.3063,-1.9875
-1.5055,-1.1433,0.33513,1.4741,-0.23272,0.46875,-1.2612,-0.58733,-0.67019,-2.6606,-2.5718,0.001407,1.6099,-1.5327,-1.3102,1.0667,0.72192,-0.8293,0.83746,-0.062229,0.89745
1.8005,1.2492,0.42099,-1.8675,0.029718,1.4458,-1.3375,1.7043,0.56458,0.92921,1.7087,0.92941,2.0557,2.6671,0.61748,-1.0699,-1.3406,3.3639,2.8513,-1.6614,-2.8703
-1.4921,-3.6239,0.011654,2.2474,1.3747,-0.3212,0.65024,0.65426,-0.56006,-0.2654,-1.6841,-0.021728,-1.3104,-0.63277,-2.6297,-0.37577,-0.11398,-1.342,1.3869,0.25799,1.8467
-0.20312,-0.15404,0.50801,-0.89224,0.077251,0.46104,2.4626,-0.303,-2.2867,-1.64,-1.5238,1.7369,-0.28655,-0.5657,1.2502,-1.0376,-1.2894,0.30217,-0.58679,0.022141,-1.0523
0.79256,-0.88099,1.8628,1.2113,-0.72155,0.26308,-0.62412,-0.97883,0.49431,-1.7521,-1.1602,-0.84947,-0.1455,-0.96424,-1.261,0.15215,-1.4922,-0.072559,-1.0537,0.26092,-0.85339
-2.0733,-1.3177,-1.6426,-2.524,-1.8412,-2.4745,1.0334,-1.3013,-2.1898,-0.86835,1.6108,2.2457,-2.1021,1.4975,1.7935,-3.6043,1.1254,2.216,-3.9923,-2.3954,-0.04753
0.36386,1.6529,-0.0037446,-2.5361,-1.9656,2.0184,1.4821,2.0809,-2.7477,0.58272,2.0389,0.48333,-0.92254,0.50803,1.604,-4.3747,0.32646,-1.093,-3.0259,-3.4378,0.17397
-0.82926,-2.8931,-0.96991,1.8006,0.41643,0.36639,3.102,0.66615,0.18004,-1.5024,-1.3125,-0.33799,-0.81831,-0.76434,-2.0239,-0.97034,3.7044,-2.2886,0.83766,0.36168,1.2136
0.25903,3.2083,2.1865,4.0467,1.8184,2.0113,-3.2557,-2.0475,0.83995,-3.2347,-4.3194,1.255,2.401,-1.1935,-1.314,2.5709,-1.4853,-2.3951,4.7936,4.1185,1.433
-1.6396,0.80985,-1.7254,2.6124,-0.13425,-1.1012,-4.8775,1.6073,2.0543,1.0297,0.647,-3.3558,1.2747,0.30348,-1.6517,2.6244,-2.3624,-1.3254,2.0852,1.7678,1.1328
-0.68028,0.46511,1.3375,3.1433,-1.6654,-0.67743,1.0008,-1.1787,0.8369,-0.20931,-0.31024,0.76579,2.4805,0.14573,0.90618,3.2752,-0.96541,1.6101,0.061252,0.86591,-0.71966
-2.5085,-2.3391,-1.0875,0.53962,-2.8237,0.078751,1.3762,-1.0672,0.87758,1.0662,-1.0543,-0.40986,1.0344,0.4571,-0.17562,1.7384,-0.42447,-1.7867,1.3424,0.83875,-1.732
-0.92049,0.28047,1.6419,-0.1028,1.3288,2.5961,-0.35724,-0.35102,-1.0931,-0.67633,-2.0608,0.70461,-0.75289,0.5239,-0.1559,-0.6143,-0.46227,-2.2296,-1.1971,-1.0333,-1.9509
-0.82788,1.7748,0.75922,-2.2772,0.70366,0.31159,-1.7183,-2.9271,-2.7326,-2.3047,-2.7963,1.3096,-1.7889,0.12879,0.50201,-2.3734,0.34698,0.92643,-2.3056,-2.5943,1.179
-0.90866,2.3578,0.43463,0.5551,0.36065,0.41137,-4.2956,-1.2612,-0.44056,-2.7449,-1.8387,1.7475,0.75181,-0.18178,0.020044,0.56163,0.54571,0.77202,1.255,1.5502,0.65678
-2.5346,1.7046,-1.2763,2.2295,-2.3296,-0.38886,-1.6521,2.179,0.18026,0.64927,1.2054,-0.20736,0.35102,-0.71752,-1.0074,-0.37645,0.5726,1.0662,0.46608,-0.43999,0.9531
-3.2597,-3.0312,-2.7609,-4.2784,-2.9237,-3.6633,-1.1689,-0.46049,-1.4996,-1.1509,-0.35485,1.7629,-0.93295,0.7514,-0.71495,2.0877,-0.4203,2.0246,0.33478,3.3785,-2.0987
1.8156,2.5522,1.7268,2.2227,2.2066,1.9611,-0.90576,-0.71055,0.87746,-0.47497,-1.2601,-1.1438,0.12917,-2.1441,-1.8419,0.90842,1.0233,0.15701,2.1321,1.4324,0.93925
2.0245,0.84365,-0.34871,-3.6295,0.3468,-3.5376,-0.25147,0.24652,-2.3215,0.9662,-0.82688,-0.43398,-2.0462,0.74346,-1.1787,-2.4547,1.8676,-0.88675,-2.199,-2.6567,2.4688
-4.0864,-4.0181,-3.4335,-2.5633,-3.1733,-3.5884,-2.1517,-1.8354,0.9353,0.0072221,-1.3957,-2.0289,2.0062,-0.52991,-2.0614,1.5541,1.6628,1.2378,2.0343,1.5916,1.0982
0.68215,-1.2182,-0.43889,1.2442,-0.70356,0.99584,-2.1379,0.70527,3.4429,1.0479,2.5341,-1.8936,1.1504,-1.1116,0.11025,1.9865,0.076589,1.4628,2.0559,3.0914,0.48135
-2.3346,-1.6737,-2.5117,-2.6341,-1.7657,-2.6217,0.61796,1.8023,1.7764,0.62139,0.035771,0.40204,0.6517,1.2202,-0.30061,1.278,-0.67377,-1.9286,0.11704,1.1509,-2.5851
-1.9829,-2.2354,-1.5404,-1.9106,-1.4628,-1.3262,0.53526,-1.1171,-0.06748,1.3318,0.69103,-1.1361,-0.54156,0.79899,0.45949,0.71474,-0.43145,-0.47863,-0.17457,2.4955,1.7688
-1.1384,-0.7455,-0.85651,0.22652,-0.8224,0.73868,1.0776,0.10726,1.3478,-1.0951,-1.8914,0.9074,1.1297,0.34239,-0.62152,2.4028,-1.1621,-2.6541,-0.82427,-2.1805,-2.4526
1.0811,1.1468,2.8303,1.9459,-0.46151,1.8145,-2.6678,0.21139,1.9517,-2.4045,-1.3832,0.094233,1.2431,-0.28706,-0.53308,2.3044,-2.2832,1.2323,0.16484,2.4631,-1.5117
1.0927,-0.91519,0.72685,0.95119,1.0638,1.9465,1.5941,3.9074,0.74333,2.5628,1.1983,1.7344,0.5794,2.8051,-0.85198,0.86979,1.5803,-0.99102,-0.08359,0.61342,-1.9978
-1.6551,-3.1522,-2.5467,-1.7954,-2.4845,-2.1685,-0.10369,-0.71631,-2.1932,-1.0996,-1.2598,1.2863,-1.5791,-0.39035,0.58647,-1.9033,0.77003,0.97575,-1.6587,-1.8299,1.3709
